"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"12","EDGE","97","EDGE","227.2494102115515","true","114.84640560131051","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"97","EDGE","12","EDGE","227.2494102115515","true","114.84640560131051","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"9","EDGE","95","EDGE","83.64738564459267","true","106.1653977434589","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"95","EDGE","9","EDGE","83.64738564459267","true","106.1653977434589","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"9","EDGE","56","EDGE","89.77957178550471","true","106.77990089921168","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"56","EDGE","9","EDGE","89.77957178550471","true","106.77990089921168","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"76","EDGE","86","EDGE","179.54806344358803","true","112.79996481231025","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"86","EDGE","76","EDGE","179.54806344358803","true","112.79996481231025","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"13","EDGE","20","EDGE","263.199315694814","true","116.12204542218319","120.98026179472768","0.0","962.0","true","0.0","0.0","INIT","2","0"
"20","EDGE","13","EDGE","263.199315694814","true","116.12204542218319","120.98026179472768","0.0","962.0","true","0.0","0.0","INIT","2","0"
"13","EDGE","50","EDGE","557.8355493560057","true","122.64647405077241","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"50","EDGE","13","EDGE","557.8355493560057","true","122.64647405077241","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"13","EDGE","26","EDGE","599.8923254344772","true","123.27781642500156","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"26","EDGE","13","EDGE","599.8923254344772","true","123.27781642500156","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"80","EDGE","88","EDGE","107.84995784258511","true","108.37274989974735","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"88","EDGE","80","EDGE","107.84995784258511","true","108.37274989974735","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"69","EDGE","77","EDGE","49.18601339651854","true","101.55318278094411","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"77","EDGE","69","EDGE","49.18601339651854","true","101.55318278094411","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"69","EDGE","84","EDGE","62.071925705035056","true","103.57425468711315","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"84","EDGE","69","EDGE","62.071925705035056","true","103.57425468711315","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"27","EDGE","88","EDGE","80.19749541924907","true","105.79956641437931","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"88","EDGE","27","EDGE","80.19749541924907","true","105.79956641437931","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"92","EDGE","95","EDGE","74.55599025174934","true","105.16600116372678","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"95","EDGE","92","EDGE","74.55599025174934","true","105.16600116372678","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"68","EDGE","83","EDGE","122.18540845104582","true","109.45673720541475","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"83","EDGE","68","EDGE","122.18540845104582","true","109.45673720541475","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
