"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"44","EDGE","123","EDGE","156.42386133831906","true","111.60241035191966","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"123","EDGE","44","EDGE","156.42386133831906","true","111.60241035191966","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"44","EDGE","187","EDGE","164.41367033643954","true","112.03510879714734","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"187","EDGE","44","EDGE","164.41367033643954","true","112.03510879714734","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"103","EDGE","288","EDGE","83.06296351204685","true","106.10449874149963","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"288","EDGE","103","EDGE","83.06296351204685","true","106.10449874149963","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"103","EDGE","196","EDGE","150.74424541223212","true","111.28116514918639","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"196","EDGE","103","EDGE","150.74424541223212","true","111.28116514918639","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"103","EDGE","145","EDGE","194.31682363660255","true","113.48655836103954","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"145","EDGE","103","EDGE","194.31682363660255","true","113.48655836103954","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"160","EDGE","219","EDGE","12.273818401312463","true","89.49594417303123","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"219","EDGE","160","EDGE","12.273818401312463","true","89.49594417303123","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"125","EDGE","165","EDGE","97.769899012827","true","107.5204536381865","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"165","EDGE","125","EDGE","97.769899012827","true","107.5204536381865","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"206","EDGE","257","EDGE","124.73011612546243","true","109.63577683975976","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"257","EDGE","206","EDGE","124.73011612546243","true","109.63577683975976","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"219","EDGE","253","EDGE","87.26818433421403","true","106.53346911238174","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"253","EDGE","219","EDGE","87.26818433421403","true","106.53346911238174","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"48","EDGE","279","EDGE","76.82500140484952","true","105.42640184359998","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"279","EDGE","48","EDGE","76.82500140484952","true","105.42640184359998","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"38","EDGE","70","EDGE","15.001537877982317","true","91.2390659642267","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"70","EDGE","38","EDGE","15.001537877982317","true","91.2390659642267","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"196","EDGE","288","EDGE","68.09018417657691","true","104.37804048418816","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"288","EDGE","196","EDGE","68.09018417657691","true","104.37804048418816","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"82","EDGE","252","EDGE","8.60047421158136","true","86.40679826547714","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"252","EDGE","82","EDGE","8.60047421158136","true","86.40679826547714","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"82","EDGE","275","EDGE","153.03494249618257","true","111.41216239975961","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"275","EDGE","82","EDGE","153.03494249618257","true","111.41216239975961","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"197","EDGE","204","EDGE","104.3030654235467","true","108.08229175315041","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"204","EDGE","197","EDGE","104.3030654235467","true","108.08229175315041","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"197","EDGE","210","EDGE","208.21367578629366","true","114.08653533067499","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"210","EDGE","197","EDGE","208.21367578629366","true","114.08653533067499","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"197","EDGE","233","EDGE","374.16566040949726","true","119.17762884606832","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"233","EDGE","197","EDGE","374.16566040949726","true","119.17762884606832","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"197","EDGE","298","EDGE","374.79165843181664","true","119.19214863475297","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"298","EDGE","197","EDGE","374.79165843181664","true","119.19214863475297","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"0","PoP","151","EDGE","50.3545460763422","true","101.75712401322416","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"151","EDGE","0","PoP","50.3545460763422","true","101.75712401322416","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"0","PoP","33","EDGE","81.94536969547248","true","105.98683868397048","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"33","EDGE","0","PoP","81.94536969547248","true","105.98683868397048","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"0","PoP","213","EDGE","92.58146819404826","true","107.04683158054739","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"213","EDGE","0","PoP","92.58146819404826","true","107.04683158054739","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"178","EDGE","202","EDGE","80.62323088336609","true","105.8455542665634","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"202","EDGE","178","EDGE","80.62323088336609","true","105.8455542665634","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"163","EDGE","259","EDGE","61.03462367509493","true","103.42787572942282","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"259","EDGE","163","EDGE","61.03462367509493","true","103.42787572942282","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"81","EDGE","113","EDGE","10.514378167580569","true","88.15202216833029","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"113","EDGE","81","EDGE","10.514378167580569","true","88.15202216833029","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"265","EDGE","277","EDGE","217.34300094911436","true","114.4592634913644","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"277","EDGE","265","EDGE","217.34300094911436","true","114.4592634913644","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"98","EDGE","171","EDGE","67.20736600367137","true","104.26468780282069","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"171","EDGE","98","EDGE","67.20736600367137","true","104.26468780282069","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"129","EDGE","225","EDGE","10.395521728732934","true","88.05327611648664","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"225","EDGE","129","EDGE","10.395521728732934","true","88.05327611648664","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"183","EDGE","188","EDGE","9.907598756052995","true","87.63571850516746","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"188","EDGE","183","EDGE","9.907598756052995","true","87.63571850516746","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"183","EDGE","192","EDGE","280.3482799439295","true","116.67030822342072","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"192","EDGE","183","EDGE","280.3482799439295","true","116.67030822342072","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"32","EDGE","181","EDGE","136.88788142278094","true","110.44365034788856","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"181","EDGE","32","EDGE","136.88788142278094","true","110.44365034788856","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"213","EDGE","283","EDGE","19.190486303323464","true","93.37806991156326","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"283","EDGE","213","EDGE","19.190486303323464","true","93.37806991156326","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"12","EDGE","280","EDGE","51.43443422573293","true","101.94142964611186","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"280","EDGE","12","EDGE","51.43443422573293","true","101.94142964611186","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"131","EDGE","147","EDGE","12.240602386988321","true","89.47240612465654","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"147","EDGE","131","EDGE","12.240602386988321","true","89.47240612465654","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"211","EDGE","295","EDGE","25.07900374220324","true","95.70255591120815","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"295","EDGE","211","EDGE","25.07900374220324","true","95.70255591120815","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"31","EDGE","38","EDGE","5.093280434648454","true","81.85630208563163","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"38","EDGE","31","EDGE","5.093280434648454","true","81.85630208563163","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"31","EDGE","70","EDGE","13.906840467801914","true","90.5809197597267","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"70","EDGE","31","EDGE","13.906840467801914","true","90.5809197597267","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"168","EDGE","184","EDGE","60.4666094799558","true","103.3466626515508","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"184","EDGE","168","EDGE","60.4666094799558","true","103.3466626515508","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"249","EDGE","263","EDGE","112.97262553984271","true","108.77581474803686","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"263","EDGE","249","EDGE","112.97262553984271","true","108.77581474803686","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"117","EDGE","190","EDGE","17.863273348066485","true","92.75557118531688","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"190","EDGE","117","EDGE","17.863273348066485","true","92.75557118531688","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"117","EDGE","118","EDGE","212.6834210375823","true","114.27102305371066","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"118","EDGE","117","EDGE","212.6834210375823","true","114.27102305371066","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"21","EDGE","69","EDGE","64.71846535452869","true","103.93691451537728","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"69","EDGE","21","EDGE","64.71846535452869","true","103.93691451537728","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"127","EDGE","209","EDGE","12.628848908875854","true","89.74362565411315","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"209","EDGE","127","EDGE","12.628848908875854","true","89.74362565411315","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"127","EDGE","265","EDGE","55.323228957715436","true","102.57450070442826","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"265","EDGE","127","EDGE","55.323228957715436","true","102.57450070442826","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"127","EDGE","277","EDGE","162.51257578620522","true","111.93408978273999","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"277","EDGE","127","EDGE","162.51257578620522","true","111.93408978273999","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"128","EDGE","219","EDGE","17.738730692102678","true","92.69480111313862","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"219","EDGE","128","EDGE","17.738730692102678","true","92.69480111313862","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"46","EDGE","179","EDGE","50.57733231200696","true","101.79546868350002","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"179","EDGE","46","EDGE","50.57733231200696","true","101.79546868350002","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"145","EDGE","288","EDGE","111.33313675500801","true","108.64883921157701","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"288","EDGE","145","EDGE","111.33313675500801","true","108.64883921157701","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"214","EDGE","294","EDGE","56.43392469369502","true","102.74715539224594","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"294","EDGE","214","EDGE","56.43392469369502","true","102.74715539224594","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"17","EDGE","155","EDGE","11.196886172970071","true","88.69829557046371","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"155","EDGE","17","EDGE","11.196886172970071","true","88.69829557046371","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"99","EDGE","274","EDGE","18.43382082641341","true","93.0286575443242","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"274","EDGE","99","EDGE","18.43382082641341","true","93.0286575443242","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"67","EDGE","163","EDGE","83.88597091306201","true","106.1901370163383","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"163","EDGE","67","EDGE","83.88597091306201","true","106.1901370163383","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"67","EDGE","281","EDGE","112.52391804923136","true","108.74124722141113","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"281","EDGE","67","EDGE","112.52391804923136","true","108.74124722141113","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"209","EDGE","277","EDGE","172.0639859156645","true","112.43014989115349","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"277","EDGE","209","EDGE","172.0639859156645","true","112.43014989115349","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"15","EDGE","176","EDGE","5.9073549731386095","true","83.14421167440665","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"176","EDGE","15","EDGE","5.9073549731386095","true","83.14421167440665","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"15","EDGE","227","EDGE","64.217385712267","true","103.86940273571409","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"227","EDGE","15","EDGE","64.217385712267","true","103.86940273571409","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"143","EDGE","228","EDGE","10.957272188106893","true","88.51039930686099","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"228","EDGE","143","EDGE","10.957272188106893","true","88.51039930686099","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"233","EDGE","298","EDGE","10.673043535131676","true","88.28211592436675","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"298","EDGE","233","EDGE","10.673043535131676","true","88.28211592436675","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"188","EDGE","192","EDGE","286.53757966131764","true","116.85998206921329","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"192","EDGE","188","EDGE","286.53757966131764","true","116.85998206921329","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"199","EDGE","280","EDGE","91.42155999800896","true","106.93732286069815","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
