"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"0","CPE","42","EDGE","0.08410966721643498","true","46.213268599676105","97.48026179472768","1036.0","7508.0","true","10.240963448212337","3.265452360962453E-6","CONNECTED","19","1491"
"0","CPE","19","EDGE","21.86862264651033","true","94.51277891998512","97.48026179472768","1036.0","7508.0","true","1.5149202959684844E-4","7.449735651714081E-4","INIT","19","1491"
"0","CPE","45","EDGE","32.46502170824418","true","97.94466425833167","98.48026179472768","1036.0","6390.0","true","6.873868983687316E-5","0.0016418345716458073","INIT","18","1750"
"43","EDGE","49","EDGE","565.9420493504508","true","122.77178956827402","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"49","EDGE","43","EDGE","565.9420493504508","true","122.77178956827402","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"27","EDGE","50","EDGE","133.04919694605357","true","110.19659545809908","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"50","EDGE","27","EDGE","133.04919694605357","true","110.19659545809908","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"27","EDGE","38","EDGE","234.88539989486875","true","115.13347075736095","120.98026179472768","0.0","962.0","true","0.0","0.0","INIT","2","0"
"38","EDGE","27","EDGE","234.88539989486875","true","115.13347075736095","120.98026179472768","0.0","962.0","true","0.0","0.0","INIT","2","0"
"37","EDGE","38","EDGE","388.8586531931498","true","119.5121856595214","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"38","EDGE","37","EDGE","388.8586531931498","true","119.5121856595214","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"24","EDGE","50","EDGE","71.31682391947464","true","104.78019018051586","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"50","EDGE","24","EDGE","71.31682391947464","true","104.78019018051586","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"24","EDGE","33","EDGE","91.2414455352557","true","106.92019344964787","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"33","EDGE","24","EDGE","91.2414455352557","true","106.92019344964787","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"24","EDGE","32","EDGE","155.7196345916845","true","111.56321782502462","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"32","EDGE","24","EDGE","155.7196345916845","true","111.56321782502462","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"24","EDGE","27","EDGE","199.7257530035297","true","113.72503165030514","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"27","EDGE","24","EDGE","199.7257530035297","true","113.72503165030514","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"24","EDGE","25","EDGE","282.78881340211876","true","116.74559481790197","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"25","EDGE","24","EDGE","282.78881340211876","true","116.74559481790197","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"24","EDGE","37","EDGE","354.3293850735277","true","118.70449371673953","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"37","EDGE","24","EDGE","354.3293850735277","true","118.70449371673953","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"24","EDGE","49","EDGE","497.0479773058317","true","121.64431652245621","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"49","EDGE","24","EDGE","497.0479773058317","true","121.64431652245621","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"5","EDGE","37","EDGE","376.49748477368286","true","119.23159189023639","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"37","EDGE","5","EDGE","376.49748477368286","true","119.23159189023639","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"33","EDGE","50","EDGE","20.13811743360987","true","93.79672768774097","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"50","EDGE","33","EDGE","20.13811743360987","true","93.79672768774097","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"33","EDGE","38","EDGE","127.66750279890877","true","109.83795757782454","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"38","EDGE","33","EDGE","127.66750279890877","true","109.83795757782454","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"33","EDGE","49","EDGE","549.0013318790963","true","122.50781826722354","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"49","EDGE","33","EDGE","549.0013318790963","true","122.50781826722354","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"32","EDGE","33","EDGE","66.56003266582879","true","104.18062083464791","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"33","EDGE","32","EDGE","66.56003266582879","true","104.18062083464791","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"32","EDGE","50","EDGE","86.38759270380348","true","106.44537774670053","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"50","EDGE","32","EDGE","86.38759270380348","true","106.44537774670053","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"32","EDGE","38","EDGE","191.72871912149884","true","113.3700937240946","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"38","EDGE","32","EDGE","191.72871912149884","true","113.3700937240946","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"9","EDGE","44","EDGE","119.25821893733392","true","109.2461166878847","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"44","EDGE","9","EDGE","119.25821893733392","true","109.2461166878847","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"9","EDGE","35","EDGE","145.65529402029188","true","110.9828757905207","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
