"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"0","CPE","21","EDGE","24.265054324310185","true","95.4159756651109","97.48026179472768","1036.0","7508.0","true","1.2304673930063197E-4","9.171925889728717E-4","CONNECTED","19","1491"
"0","CPE","10","EDGE","36.44657864160122","true","98.94948562495009","100.48026179472768","1036.0","5775.0","true","5.454049981461304E-5","0.002069243181991866","INIT","17","1937"
"0","CPE","4","EDGE","71.33060814948304","true","104.78186884096189","105.1802617947277","1036.0","5005.0","true","1.423904268544162E-5","0.00792592310290672","INIT","14","2238"
"0","CPE","32","EDGE","155.72624582722915","true","111.56358658547985","112.48026179472768","1036.0","2695.0","true","2.9875075911825397E-6","0.03777649225625714","INIT","10","4144"
"0","CPE","30","EDGE","174.91384543347132","true","112.57283406093694","113.48026179472768","1036.0","2503.0","true","2.368014023340621E-6","0.047659159224321436","INIT","9","4466"
"0","CPE","42","EDGE","183.7410543147675","true","113.0004743871672","113.48026179472768","1036.0","2503.0","true","2.145953155006185E-6","0.05259087651589086","INIT","9","4466"
"0","CPE","47","EDGE","199.7598022182756","true","113.72651229318895","114.48026179472768","1036.0","2310.0","true","1.8155844175952161E-6","0.06216045714541829","INIT","8","4842"
"23","EDGE","39","EDGE","332.94191641090094","true","118.16371980620694","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"39","EDGE","23","EDGE","332.94191641090094","true","118.16371980620694","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"23","EDGE","37","EDGE","490.05771473329645","true","121.52129491550976","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"37","EDGE","23","EDGE","490.05771473329645","true","121.52129491550976","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"29","EDGE","49","EDGE","10.154273860096767","true","87.84932774860019","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"49","EDGE","29","EDGE","10.154273860096767","true","87.84932774860019","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"29","EDGE","43","EDGE","135.19246091623134","true","110.33539977828542","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"43","EDGE","29","EDGE","135.19246091623134","true","110.33539977828542","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"15","EDGE","31","EDGE","25.676064204422136","true","95.90691936601895","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"31","EDGE","15","EDGE","25.676064204422136","true","95.90691936601895","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"15","EDGE","45","EDGE","128.50215297035706","true","109.8945583872198","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"45","EDGE","15","EDGE","128.50215297035706","true","109.8945583872198","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"15","EDGE","50","EDGE","653.569030329447","true","124.02217960154208","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"50","EDGE","15","EDGE","653.569030329447","true","124.02217960154208","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"35","EDGE","46","EDGE","14.944221221156894","true","91.20581606317009","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"46","EDGE","35","EDGE","14.944221221156894","true","91.20581606317009","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
