"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","154204.57420322276","191284.37787751082","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-205-288-222-96-1-","6"
"2","154261.32573511425","191239.48165576629","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-205-288-222-96-157-2-","7"
"3","154305.08586437462","191257.0827755476","2.02","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-205-288-222-96-420-3-","7"
"4","153247.41341448293","191396.65369177138","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-305-72-4-","3"
"5","154109.41328463412","191565.809406414","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-9-12-263-5-","6"
"6","153853.49798169523","191558.83733839","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-8-6-","4"
"7","153650.00396375006","191303.34671586394","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-119-7-","2"
"8","153750.9471593183","191604.64868024437","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-8-","3"
"9","153811.81820717035","191650.2127411487","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-9-","3"
"10","153867.3406473299","191531.13196167545","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-71-10-","4"
"11","154200.13762336102","191560.8420753267","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-179-148-361-340-115-264-11-","8"
"12","153873.37239260421","191642.1895841387","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-9-12-","4"
"13","153358.0325864469","191407.78679752405","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-185-13-","3"
"14","154151.55534791318","191672.03433908755","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-8-167-160-64-14-","7"
"15","153854.74395201798","191505.77370482768","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-9-15-","4"
"16","153902.96972234323","191223.67122736055","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-374-16-","3"
"17","154185.12482749173","191641.21251207398","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-209-9-12-95-17-","6"
"18","153194.65406503546","191337.70164324818","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-185-13-149-18-","5"
"19","153692.4124611791","191742.6454041702","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-316-46-28-90-393-19-","6"
"20","154297.4623289261","191361.06313378416","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-374-16-102-163-20-","6"
"21","154550.67087556786","191657.9977538082","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-34-205-255-77-279-114-383-219-21-","9"
