"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","153845.26448239293","191771.4467685597","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-312-195-555-27-1-","5"
"2","154050.73763354126","191368.81027412452","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-144-397-288-2-","5"
"3","153854.72561543313","191505.79030848056","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-25-3-","4"
"4","154293.1900226457","191499.73968473525","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-144-533-16-110-76-4-","7"
"5","153657.6834807487","191281.84590247655","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-256-5-","2"
"6","153986.7288307033","191782.17594426827","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-24-141-66-185-6-","7"
"7","153715.25155027737","191290.9414965511","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-7-","2"
"8","153711.89084768566","191477.0524429706","3.19","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-8-","3"
"9","153740.29644802294","191532.66028259447","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-9-","3"
"10","153575.732628136","191621.33546977642","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-9-10-","4"
"11","154343.68115403634","191531.55068371232","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-144-533-16-110-76-11-","7"
"12","154204.57837501966","191284.3759008918","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-427-271-41-294-12-","6"
"13","153986.8979896019","191808.15296263673","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-24-141-328-139-13-","7"
"14","154261.07511414186","191383.3518796651","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-144-533-16-110-76-14-","7"
"15","154186.446065361","191669.98434574256","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-24-141-182-15-","6"
"16","153989.09465316936","191313.46829220702","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-144-533-16-","4"
"17","153396.15486739183","191327.09167605103","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-124-17-","2"
"18","154185.12579809243","191641.21879689643","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-24-141-182-18-","6"
"19","153925.8419276637","191562.67166327062","1.9300000000000002","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-24-331-19-","5"
"20","153358.03843368575","191407.79178600002","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-87-316-20-","3"
"21","153581.40061065543","191656.5672725032","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-9-10-21-","5"
"22","153552.5967351351","191335.87116746718","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-22-","1"
"23","153581.56184199548","191612.92868623816","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-9-10-23-","5"
"24","153783.76650348923","191639.5831006109","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-24-","3"
"25","153798.27880923147","191646.93437289525","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-25-","3"
"26","153638.73272074971","191397.34037166435","4.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","EDGE","0-26-","1"
"27","153703.04989788323","191650.92231517177","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-312-195-555-27-","4"
"28","153630.24601226364","191738.88519505115","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-9-536-28-","5"
"29","154086.64568678316","191357.29943575553","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-49-144-533-29-","4"
"30","153824.9435908561","191472.0813624996","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-465-243-30-","4"
"31","153716.18292925353","191504.311320168","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-31-","3"
"32","154002.39751382428","191545.6863049261","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-26-497-367-392-32-","5"
