"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","153699.74830745926","191726.83913925898","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-406-470-29-327-1-","6"
"2","153613.50168722114","191389.6911607214","2.21","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-123-2-","2"
"3","154047.20394318225","191564.64125246665","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-573-3-","5"
"4","154037.4528427363","191829.54313510912","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-248-253-4-","7"
"5","154127.535284265","191345.94444590533","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-5-","5"
"6","153684.30753455395","191506.10242084143","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-","2"
"7","153901.11603399203","191498.79690658647","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-182-141-7-","4"
"8","153812.3159409349","191843.97181865244","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-133-272-8-","7"
"9","153442.16747861268","191334.11685870934","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-95-9-","2"
"10","154162.78279255237","191411.31107741263","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-152-146-10-","6"
"11","154236.32802782758","191395.30839418643","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-152-11-","5"
"12","153799.94151384706","191865.57496436706","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-183-441-382-12-","7"
"13","154064.57989308093","191502.96540145765","2.84","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-368-55-13-","7"
"14","153974.22752038136","191692.99019136204","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-14-","5"
"15","154227.96317013304","191448.70318005473","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-351-15-","6"
"16","153928.19206987723","191338.09430153877","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-317-16-","4"
"17","153830.82889400967","191875.7412681617","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-341-180-432-17-","7"
"18","153696.15850004804","191790.53217994634","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-356-419-18-","6"
"19","153873.39209782574","191642.1738764876","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-","4"
"20","153627.83325129646","191518.6736243441","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-217-77-20-","3"
"21","153584.23480605034","191544.32640075378","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-217-77-21-","3"
"22","154293.19740893168","191499.80731099134","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-351-15-22-","7"
"23","154180.64859224216","191715.57808602872","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-183-126-23-","6"
"24","154143.5088283195","191470.52268537585","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","","2147483647"
"25","154199.891978326","191417.46324618542","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-409-25-","6"
"26","154200.13612136643","191560.83720693015","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-248-112-318-26-","8"
"27","154249.66727327864","191450.39057917154","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-383-158-143-168-27-","6"
"28","153983.8797409914","191620.32565679494","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-14-28-","6"
"29","153626.9153894847","191623.4531517062","4.0","1.0","40.0","true","1036.0","10.360690775366447","_5G_FWA","1","1036.0","EDGE","0-67-406-470-29-","4"
"30","153649.95017168834","191303.33977856743","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-30-","2"
"31","154047.7731870531","191312.85460208362","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-124-31-","4"
"32","153919.18022333444","191920.41768567808","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-257-269-32-","7"
"33","153645.4278491952","191611.7414827106","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-406-470-33-","4"
"34","153782.3554282715","191704.90331971558","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-131-349-34-","6"
"35","153838.9724795253","191345.57981669126","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-182-250-35-","4"
"36","154150.68557576134","191425.90444421797","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-152-146-36-","6"
"37","154235.24943225895","191277.5754609306","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-383-158-143-225-37-","6"
"38","154028.53422526052","191562.3700151731","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-573-38-","5"
"39","153938.64614322342","191406.30592860462","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-88-295-39-","5"
"40","154062.4638758224","191318.17942486706","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-40-","5"
"41","153930.4330031477","191518.27614267217","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-182-141-41-","4"
"42","153798.52802078013","191517.75684487034","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-42-","4"
"43","153721.56719396508","191572.71710884038","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-43-","4"
"44","153931.513329998","191849.61225924894","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-257-44-","6"
"45","153927.08274948876","191839.82846185443","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-445-45-","6"
"46","153948.99351819977","191270.06481052458","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-","3"
"47","153993.63040382753","191315.53017681622","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-","4"
"48","153945.34336617414","191336.57258229452","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-124-305-48-","5"
"49","153739.51223942472","191394.8143495393","2.82","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-241-49-","2"
"50","153634.65638487003","191725.1473233207","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-138-50-","5"
"51","153740.29549374073","191532.6105319181","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-","3"
"52","153668.22387461978","191661.65207678234","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-520-52-","4"
"53","154052.71296442198","191536.94536725947","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-573-53-","5"
"54","153123.92848144128","191276.94721004297","2.7","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-95-154-208-425-417-54-","6"
"55","154109.39775308414","191565.82014899477","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-368-55-","6"
"56","154041.66080644573","192165.84180857136","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","","2147483647"
"57","154071.15869627203","191740.93644125905","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-182-141-80-57-","5"
"58","154228.30678385773","191231.42160052044","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-383-158-143-225-58-","6"
"59","154030.00345084484","191379.23490334186","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-101-59-","5"
"60","153678.21348289138","191626.52499519612","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-131-60-","5"
"61","153816.81881508778","191437.9111926251","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-171-61-","4"
"62","153979.93307769718","191309.23396100375","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-62-","4"
"63","153936.51187783724","191785.4270411808","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-19-493-63-","6"
"64","153617.06979042065","191466.18583360987","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-371-64-","2"
"65","154236.47803232985","191214.12477263968","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-383-158-143-225-65-","6"
"66","153589.20806549297","191605.5446144938","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-516-66-","5"
"67","153643.4134063039","191384.24202450557","4.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","EDGE","0-67-","1"
"68","153975.51578527252","191503.50915869916","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-101-68-","5"
"69","154074.17039091478","191717.93790231776","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-183-69-","5"
"70","153725.3347580833","191721.56348503116","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-406-470-120-70-","5"
"71","154243.2060288672","191377.5644336172","1.7200000000000002","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-108-353-46-47-351-374-484-71-","8"
"72","153657.68163341627","191281.85313506486","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-217-72-","2"
"73","153926.37244658056","191595.99527371634","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-214-74-73-","6"
"74","153914.9373518369","191570.80094569584","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-83-214-74-","5"
"75","154001.17526663252","191332.03408145238","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-88-295-389-466-75-","7"
"76","153768.2125909476","191697.85583769667","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-406-470-29-76-","5"
"77","153638.3031318085","191507.09661454597","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-217-77-","2"
"78","153810.29648933164","191720.84902311326","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-67-6-51-131-349-78-","6"
