"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","154043.9185440469","191385.24843874166","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-69-1-","5"
"2","153749.12418069103","191306.36006044984","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-330-2-","2"
"3","153717.30292495858","191739.08328254853","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-452-147-456-81-3-","5"
"4","154224.10766580922","191444.0582164186","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-160-60-4-","6"
"5","153617.6721378183","191493.36248781293","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-452-147-5-","3"
"6","154343.65590092345","191531.58854559503","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-160-60-4-6-","7"
"7","154152.69177128444","191692.61777791881","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-88-62-59-269-7-","7"
"8","153961.34293273973","191884.86007905466","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-140-151-444-8-","6"
"9","154035.75480654603","191547.18935279164","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-88-229-58-9-","6"
"10","153545.5589423994","191566.99107851664","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-78-311-10-","3"
"11","153616.18200869916","191437.67413195968","1.7599999999999998","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-547-11-","3"
"12","153926.16474686816","191420.13555086456","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-88-124-12-","5"
"13","153768.1902954319","191697.84902476048","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-78-311-10-22-13-","5"
"14","153925.190860735","191656.61999748618","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-88-229-14-","5"
"15","154074.16193380117","191717.90155509202","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-88-229-15-","5"
"16","153615.09353591365","191365.08362925774","4.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","EDGE","0-16-","1"
"17","154161.24411515542","191370.82641323516","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-143-557-17-","6"
"18","154151.9984279835","191606.45878936196","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-88-62-59-524-18-","7"
"19","154093.29555031372","191731.6919650182","2.65","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-140-209-19-","5"
"20","153979.54597357806","191360.25824286346","2.45","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-16-561-232-49-20-","5"
"21","154126.22364449216","191452.48380161216","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-225-349-21-","6"
"22","153703.08027916637","191650.91459295317","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-78-311-10-22-","4"
"23","153789.18491376494","191308.20909435546","2.25","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-330-23-","2"
"24","154214.0046552486","191431.96278794078","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-160-60-24-","6"
"25","154223.56760642628","191243.20808755798","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-225-559-25-","6"
"26","153657.61422336477","191281.8462388707","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-43-26-","2"
"27","153715.2640017548","191290.9729055037","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-27-","2"
"28","153872.60220964203","191445.90565822896","2.67","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-16-561-393-520-28-","5"
"29","154100.6280988598","191821.74870336973","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-140-151-76-371-29-","7"
"30","153794.42561568756","191752.95567917626","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-140-453-30-","5"
"31","154587.62111029698","191695.02109362153","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-160-60-4-414-119-203-31-","10"
"32","153918.13992756754","191745.7910276915","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-201-56-140-151-444-32-","6"
"33","153277.79253352294","191416.93592197102","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-90-80-33-","3"
"34","154707.31246039964","191594.85600208674","3.13","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-266-35-160-60-4-414-119-249-284-512-34-","12"
