"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"0","CPE","109","EDGE","36.817369302392216","true","99.0374053821325","100.48026179472768","1036.0","5775.0","true","5.344746823298329E-5","0.002111560399678024","INIT","17","1937"
"0","CPE","263","EDGE","37.21708065016274","true","99.13119637782151","100.48026179472768","1036.0","5775.0","true","5.230558193214953E-5","0.0021576580015917764","CONNECTED","17","1937"
"0","CPE","272","EDGE","52.52548148863874","true","102.12375114961462","103.48026179472768","1036.0","5620.0","true","2.6259869353027206E-5","0.004297719682706896","INIT","16","1993"
"0","CPE","165","EDGE","55.89704265202466","true","102.66412693123202","103.48026179472768","1036.0","5620.0","true","2.3187556378750817E-5","0.004867160451941362","INIT","16","1993"
"0","CPE","182","EDGE","68.39522349031387","true","104.41686576626356","105.1802617947277","1036.0","5005.0","true","1.5487492155467197E-5","0.007287013045813045","INIT","14","2238"
"0","CPE","120","EDGE","101.19470287070567","true","107.81950589733472","109.48026179472768","1036.0","3080.0","true","7.0748475541814115E-6","0.01595194193507605","INIT","11","3636"
"0","CPE","49","EDGE","105.21316027289618","true","108.15775161898534","109.48026179472768","1036.0","3080.0","true","6.544741747111465E-6","0.01724400469027316","INIT","11","3636"
"0","CPE","296","EDGE","118.50080959617647","true","109.19077665522225","109.48026179472768","1036.0","3080.0","true","5.159290838389949E-6","0.021874625974572095","INIT","11","3636"
"0","CPE","131","EDGE","136.54434456410243","true","110.42182464829978","112.48026179472768","1036.0","2695.0","true","3.8858426548123114E-6","0.029043264848629798","INIT","10","4144"
"0","CPE","89","EDGE","150.88523038174318","true","111.28928491249371","112.48026179472768","1036.0","2695.0","true","3.18228582847891E-6","0.035464305680474054","INIT","10","4144"
"5","EDGE","233","EDGE","21.702965559846575","true","94.44673193089247","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"233","EDGE","5","EDGE","21.702965559846575","true","94.44673193089247","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"5","EDGE","104","EDGE","66.74187189279218","true","104.20431796699097","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"104","EDGE","5","EDGE","66.74187189279218","true","104.20431796699097","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"5","EDGE","106","EDGE","91.7775856386663","true","106.97108287966967","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"106","EDGE","5","EDGE","91.7775856386663","true","106.97108287966967","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"5","EDGE","91","EDGE","92.79104964604352","true","107.06647205540385","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"91","EDGE","5","EDGE","92.79104964604352","true","107.06647205540385","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"5","EDGE","274","EDGE","106.98418336462095","true","108.30274182528433","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"274","EDGE","5","EDGE","106.98418336462095","true","108.30274182528433","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"5","EDGE","277","EDGE","137.76353390248147","true","110.4990358012039","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"277","EDGE","5","EDGE","137.76353390248147","true","110.4990358012039","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"5","EDGE","282","EDGE","170.97734065568187","true","112.37512146371789","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"282","EDGE","5","EDGE","170.97734065568187","true","112.37512146371789","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"223","EDGE","293","EDGE","17.51281694868895","true","92.58347047158512","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"293","EDGE","223","EDGE","17.51281694868895","true","92.58347047158512","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"223","EDGE","291","EDGE","75.76970627691638","true","105.3062623801927","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"291","EDGE","223","EDGE","75.76970627691638","true","105.3062623801927","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"36","EDGE","79","EDGE","68.99794379022256","true","104.49307327634463","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"79","EDGE","36","EDGE","68.99794379022256","true","104.49307327634463","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"187","EDGE","252","EDGE","16.130181419908315","true","91.86913534675132","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"252","EDGE","187","EDGE","16.130181419908315","true","91.86913534675132","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"187","EDGE","210","EDGE","67.64550334839903","true","104.32112896023462","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"210","EDGE","187","EDGE","67.64550334839903","true","104.32112896023462","106.1802617947277","0.0","4620.0","true","0.0","0.0","INIT","13","0"
"187","EDGE","277","EDGE","93.46323364350877","true","107.12916635980977","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"277","EDGE","187","EDGE","93.46323364350877","true","107.12916635980977","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"187","EDGE","274","EDGE","119.80748319824625","true","109.28602920653103","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"274","EDGE","187","EDGE","119.80748319824625","true","109.28602920653103","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"187","EDGE","288","EDGE","169.8591755653543","true","112.31813054312713","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"288","EDGE","187","EDGE","169.8591755653543","true","112.31813054312713","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"187","EDGE","256","EDGE","176.19751658215765","true","112.63634596521432","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"256","EDGE","187","EDGE","176.19751658215765","true","112.63634596521432","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"187","EDGE","203","EDGE","225.65181557857932","true","114.7851269496577","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"203","EDGE","187","EDGE","225.65181557857932","true","114.7851269496577","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"187","EDGE","218","EDGE","305.92852341886396","true","117.42874971747867","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"218","EDGE","187","EDGE","305.92852341886396","true","117.42874971747867","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"211","EDGE","225","EDGE","85.89571213367267","true","106.39577999885017","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"225","EDGE","211","EDGE","85.89571213367267","true","106.39577999885017","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"211","EDGE","218","EDGE","200.82635093356726","true","113.77276424798929","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"218","EDGE","211","EDGE","200.82635093356726","true","113.77276424798929","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"30","EDGE","39","EDGE","8.310213761430433","true","86.10859420959582","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"39","EDGE","30","EDGE","8.310213761430433","true","86.10859420959582","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"30","EDGE","225","EDGE","9.923368948739387","true","87.64953307883414","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"225","EDGE","30","EDGE","9.923368948739387","true","87.64953307883414","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"30","EDGE","223","EDGE","85.57653112056617","true","106.3634438702294","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
