"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","154179.12590512558","191767.00630782268","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-134-156-111-11-1-","8"
"2","154240.49716044407","191463.85919672743","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-197-87-42-83-293-2-","6"
"3","153688.35666163397","191668.96023325558","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-221-145-3-","5"
"4","153582.45801170595","191287.54319545662","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-4-","1"
"5","153636.89189890947","191669.2322324581","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-221-145-15-5-","6"
"6","153357.9844055479","191407.80439098153","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-121-124-6-","3"
"7","153867.3542983067","191531.13361674992","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-7-","4"
"8","154261.3115556751","191239.5274962734","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-197-87-42-83-65-82-206-215-8-","9"
"9","154225.1445958276","191424.6652859111","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-197-87-42-83-293-9-","6"
"10","153657.68649540585","191281.84027063634","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-4-10-","2"
"11","154150.92518728384","191738.52570866246","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-134-156-111-11-","7"
"12","153798.28382989013","191646.9096272108","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-","3"
"13","153934.3509398659","191288.68480527797","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-197-87-42-13-","4"
"14","153811.82009925687","191650.22701617877","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-14-","3"
"15","153668.23025391973","191661.6398167402","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-221-145-15-","5"
"16","154094.46679088185","191531.6766269126","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-134-156-111-16-","7"
"17","153632.28117245474","191319.5180929892","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-20-17-","2"
"18","153711.8985750231","191477.0948457838","3.19","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-18-","3"
"19","154028.5041627675","191562.370729187","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-209-126-19-","6"
"20","153685.17973945275","191322.40709766882","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-20-","1"
"21","153918.14511974633","191745.8111266985","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-134-203-21-","6"
"22","153626.90980157064","191623.44355088947","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-221-145-84-22-","6"
"23","154043.89444628815","191385.25590449455","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-197-87-42-79-23-","5"
"24","153871.57881943596","191665.55961164078","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-24-","4"
"25","153845.21352106606","191575.25700331441","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-25-","4"
"26","153998.77273432832","191445.65210357655","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-24-49-26-","6"
"27","154122.7107639045","191456.13093880637","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-197-87-42-129-258-27-","6"
"28","153702.6219175544","191771.12476144664","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-221-145-3-154-28-","7"
"29","154084.47801401385","191491.66560870555","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-39-74-12-209-139-32-29-","7"
