"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1030.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","154074.2009946778","191717.92929549562","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-60-199-1-","5"
"2","154084.585379039","191540.57173960484","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-93-221-83-2-","7"
"3","153740.91857534955","191302.27185153982","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-","1"
"4","153684.29894012676","191506.14252860573","4.0","1.0","40.0","true","1030.0","0.0","_5G_FWA","0","0.0","EDGE","0-21-4-","2"
"5","153894.90937503523","191535.0410918317","1.92","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-155-68-64-255-5-","6"
"6","153922.04991910947","191756.39659731888","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-104-240-6-","6"
"7","154293.19252262748","191499.78097872977","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-93-195-77-7-","7"
"8","153897.697991471","191311.2082159062","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-103-254-279-8-","4"
"9","154085.94997799047","191334.17583184066","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-11-9-","5"
"10","153957.53091461887","191550.12370343794","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-155-68-64-10-","5"
"11","154086.61362964424","191357.29470340975","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-11-","4"
"12","154444.2161890944","191666.82849987893","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-93-195-84-107-67-12-","9"
"13","154035.76977392592","191432.959874508","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-103-254-279-8-13-","5"
"14","153824.72299237308","191816.9324537823","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-233-271-100-14-","7"
"15","154143.50599964117","191470.52303563882","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","","2147483647"
"16","153928.2005191321","191338.0780606966","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-103-254-279-16-","4"
"17","153891.0924303154","191445.41295292796","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-60-153-17-","5"
"18","154019.48625756177","191675.34003530745","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-60-187-18-","5"
"19","153641.18019689564","191712.1034109662","4.0","1.0","40.0","true","1030.0","0.0","_5G_FWA","0","0.0","EDGE","0-21-4-92-71-19-","5"
"20","153638.36126702483","191507.08024570032","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-253-178-20-","4"
"21","153643.4086143636","191384.22966957014","4.0","1.0","40.0","true","1030.0","0.0","_5G_FWA","0","0.0","EDGE","0-21-","1"
"22","153925.54673004223","191540.533660041","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-155-68-64-22-","5"
"23","154191.50946473313","191306.72617982488","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-11-162-136-208-90-23-","9"
"24","153652.7644123148","191684.48884597988","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-92-71-24-","5"
"25","153962.3350771991","191350.73711841286","2.14","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-103-254-279-8-25-","5"
"26","153950.92688640227","191911.30744450766","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-104-240-6-26-","7"
"27","154023.53957924235","191303.06287281087","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-103-254-279-27-","4"
"28","153988.73720661626","191456.83680078594","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-286-169-28-","6"
"29","153931.74581533726","191928.3782249497","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-104-240-74-29-","7"
"30","154094.45340005367","191531.71229478094","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-104-150-30-","6"
"31","153902.39377749577","191889.83379605945","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-104-240-6-26-31-","8"
"32","154186.44865918154","191669.9382072236","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-60-147-80-47-75-32-","8"
"33","154261.03773071946","191383.37193289807","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-69-49-93-195-222-33-","7"
"34","154047.74872906267","191582.29541499936","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-60-199-34-","5"
"35","153889.13738670154","191879.7000651261","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-21-4-85-233-271-35-","6"
