"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","154041.60484402848","192165.8167668057","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","","2147483647"
"2","153634.62907738786","191725.1532282686","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-88-128-211-121-7-2-","9"
"3","153538.14407484612","191332.41414169007","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-3-","1"
"4","154036.46050434036","191606.45568466082","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-220-173-34-59-4-","6"
"5","153957.95173434907","191487.1552364281","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-220-173-34-221-5-","6"
"6","153829.79382359757","191853.8593520105","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-88-80-72-53-6-","8"
"7","153641.1648260671","191712.10273185518","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-88-128-211-121-7-","8"
"8","153928.21535476603","191338.07153296174","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-42-56-242-154-8-","6"
"9","153713.5303886945","191686.7759029443","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-83-174-144-276-11-9-","9"
"10","153657.70251139894","191281.85718622577","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-10-","2"
"11","153782.41207126164","191704.95097371552","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-83-174-144-276-11-","8"
"12","153748.78661888922","191801.53659782253","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-83-174-144-276-124-12-","9"
"13","154707.26452960333","191594.83056195884","3.13","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","","2147483647"
"14","153798.55764900747","191517.80961750157","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-22-71-14-","5"
"15","153673.02468975144","191443.99663547953","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-","3"
"16","153724.0635496629","191484.88611602644","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-22-16-","4"
"17","154185.11396276264","191641.21078207553","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-220-173-34-59-4-32-17-","8"
"18","153324.7050268588","191318.82154318708","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-152-111-143-18-","4"
"19","153643.41065544283","191384.2052542261","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-19-","1"
"20","153636.87448732657","191669.2486262897","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-88-128-211-31-102-20-","9"
"21","153600.00605359743","191580.09177738123","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-88-128-211-179-21-","8"
"22","153654.48460874174","191469.13848691585","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-22-","3"
"23","154030.42872446214","191305.84493891223","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-42-56-242-154-23-","6"
"24","153975.06820604877","191358.0764391003","2.33","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-42-56-242-154-8-24-","7"
"25","153897.6893260096","191311.18040282046","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-46-42-56-242-154-8-25-","7"
"26","153746.23636957412","191866.4011251942","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-83-174-144-276-124-12-26-","10"
"27","154035.0041514977","191805.27982433166","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-88-80-72-53-275-79-27-","10"
"28","153652.89648145466","191647.1078265368","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-84-147-15-83-174-144-276-116-28-","9"
