"id","x (m)","y (m)","z (m)","power","max_power","is_active","BR_Served","max_distance","supported_tech","connectedUsers","servedTraffic","BSType","RoutetoPoP","HopCount"
"0","153600.0","191330.0","14.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","POP","","2147483647"
"1","153928.2012672209","191338.08469790587","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-177-1-","5"
"2","154093.60198479943","191363.55955064096","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-2-","5"
"3","154059.61370629095","191522.81030604139","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-262-53-3-","6"
"4","153950.94560144236","191911.32175473895","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-107-219-4-","7"
"5","153897.68652132046","191311.1957127779","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-177-1-5-","6"
"6","154235.26486962076","191277.59359465522","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-142-272-6-","7"
"7","153968.10306878766","191690.91433947935","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-108-7-","4"
"8","153467.1760135719","191340.08171809465","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-30-8-","2"
"9","153176.28240172417","191328.57052235276","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-30-88-41-224-9-","5"
"10","154293.2084629076","191499.73299767898","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-39-14-10-","7"
"11","154544.13384245598","191614.74811441745","2.6","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-39-21-130-133-68-11-","10"
"12","153657.6830532989","191281.85923634045","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-183-12-","2"
"13","153798.2824508706","191646.85138424893","4.0","1.0","40.0","true","1036.0","0.0","_5G_FWA","0","0.0","EDGE","0-209-93-13-","3"
"14","154208.50198126497","191425.36650918235","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-39-14-","6"
"15","153785.2639892377","191772.63219733463","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-198-15-","5"
"16","154223.5692474261","191243.21192532973","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-142-272-16-","7"
"17","153800.01244988944","191865.5504433771","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-107-119-17-","7"
"18","153869.81432281644","191862.6365340147","1.7599999999999998","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-107-295-48-18-","8"
"19","154010.98413063417","191586.85792656933","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-95-284-19-","6"
"20","153630.78015290893","191386.66082238956","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-20-","1"
"21","154243.22436870818","191466.72520830535","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-39-21-","6"
"22","154078.30651402473","191331.29897366997","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-","4"
"23","153577.60579739194","191671.01255565698","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-102-110-106-153-23-","7"
"24","154043.96217398858","191385.27421317037","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-122-24-","5"
"25","153978.0951612791","191405.67629545572","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-26-234-25-","6"
"26","153836.88647744176","191591.86906550024","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-26-","4"
"27","153630.19595699062","191738.91175560054","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-102-110-106-54-27-","7"
"28","153983.89538479838","191620.3892734471","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-55-28-","6"
"29","153581.5981395167","191612.93781354994","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-102-110-106-153-29-","7"
"30","153424.40815823266","191356.14105361875","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-30-","1"
"31","153891.03373976913","191445.39586112413","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-26-31-","5"
"32","153941.5088694012","191648.16104165377","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-262-32-","5"
"33","153931.74447727282","191928.387602634","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-107-219-4-33-","8"
"34","153798.54971298715","191517.73642884032","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-108-34-","4"
"35","153926.41498111014","191595.96636370622","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-61-162-35-","6"
"36","153771.84416699846","191628.8569227089","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-36-","3"
"37","154069.22169689924","191939.65444000126","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-195-231-75-92-37-","9"
"38","153705.87806590335","191316.3495920771","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-","1"
"39","154195.50466587063","191374.170915884","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-38-134-202-22-39-","5"
"40","153963.49264699803","191668.24339341017","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-209-93-13-40-","4"
"41","153358.0358873554","191407.7502923459","4.0","0.0","40.0","false","0.0","","_5G_FWA","0","0.0","EDGE","0-30-88-41-","3"
