"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"54","EDGE","85","EDGE","20.898038144153972","true","94.11846065697459","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"85","EDGE","54","EDGE","20.898038144153972","true","94.11846065697459","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"18","EDGE","83","EDGE","13.500605091845364","true","90.32341498300275","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"83","EDGE","18","EDGE","13.500605091845364","true","90.32341498300275","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"58","EDGE","60","EDGE","6.392958163825426","true","83.83038755370809","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"60","EDGE","58","EDGE","6.392958163825426","true","83.83038755370809","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"5","EDGE","55","EDGE","326.8441817940262","true","118.00316547469151","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"55","EDGE","5","EDGE","326.8441817940262","true","118.00316547469151","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"5","EDGE","41","EDGE","333.0333290083509","true","118.16610427843298","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"41","EDGE","5","EDGE","333.0333290083509","true","118.16610427843298","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"69","EDGE","94","EDGE","157.4118346292909","true","111.65709791888077","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"94","EDGE","69","EDGE","157.4118346292909","true","111.65709791888077","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"3","EDGE","61","EDGE","21.72657114130835","true","94.45617414516346","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"61","EDGE","3","EDGE","21.72657114130835","true","94.45617414516346","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"63","EDGE","80","EDGE","95.5455107130128","true","107.32055602970314","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"80","EDGE","63","EDGE","95.5455107130128","true","107.32055602970314","107.48026179472768","0.0","3850.0","true","0.0","0.0","INIT","12","0"
"0","PoP","87","EDGE","50.34261614695373","true","101.75506592045858","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"87","EDGE","0","PoP","50.34261614695373","true","101.75506592045858","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"0","PoP","22","EDGE","97.81019321164018","true","107.52403264221411","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"22","EDGE","0","PoP","97.81019321164018","true","107.52403264221411","109.48026179472768","0.0","3080.0","true","0.0","0.0","INIT","11","0"
"17","EDGE","94","EDGE","115.06387569453189","true","108.93513027158558","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"94","EDGE","17","EDGE","115.06387569453189","true","108.93513027158558","112.48026179472768","0.0","2695.0","true","0.0","0.0","INIT","10","0"
"64","EDGE","80","EDGE","18.343384228201124","true","92.98593956760621","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"80","EDGE","64","EDGE","18.343384228201124","true","92.98593956760621","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"73","EDGE","97","EDGE","136.2996477265399","true","110.40624497379169","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"97","EDGE","73","EDGE","136.2996477265399","true","110.40624497379169","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"36","EDGE","81","EDGE","9.019889326427638","true","86.82037448227746","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"81","EDGE","36","EDGE","9.019889326427638","true","86.82037448227746","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"70","EDGE","79","EDGE","138.9673560259904","true","110.57460620152816","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"79","EDGE","70","EDGE","138.9673560259904","true","110.57460620152816","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"7","EDGE","87","EDGE","22.392808126973087","true","94.71852148334199","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"87","EDGE","7","EDGE","22.392808126973087","true","94.71852148334199","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"71","EDGE","91","EDGE","146.6957020541473","true","111.04469810433044","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"91","EDGE","71","EDGE","146.6957020541473","true","111.04469810433044","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"13","EDGE","64","EDGE","50.603458221673165","true","101.79995425377281","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"64","EDGE","13","EDGE","50.603458221673165","true","101.79995425377281","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"13","EDGE","80","EDGE","62.848431235303245","true","103.68223914016083","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"80","EDGE","13","EDGE","62.848431235303245","true","103.68223914016083","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"2","EDGE","8","EDGE","62.75125776836258","true","103.6687990085061","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"8","EDGE","2","EDGE","62.75125776836258","true","103.6687990085061","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"15","EDGE","59","EDGE","132.8943368299952","true","110.18647979173673","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"59","EDGE","15","EDGE","132.8943368299952","true","110.18647979173673","113.48026179472768","0.0","2503.0","true","0.0","0.0","INIT","9","0"
"48","EDGE","84","EDGE","53.51257223308389","true","102.28546684756185","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"84","EDGE","48","EDGE","53.51257223308389","true","102.28546684756185","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
