"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"41","EDGE","42","EDGE","52.938787192235004","true","102.19183005730952","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"42","EDGE","41","EDGE","52.938787192235004","true","102.19183005730952","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"16","EDGE","39","EDGE","6.15561244519712","true","83.50177568659748","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"39","EDGE","16","EDGE","6.15561244519712","true","83.50177568659748","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"16","EDGE","31","EDGE","60.8116919076699","true","103.3960920373175","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"31","EDGE","16","EDGE","60.8116919076699","true","103.3960920373175","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"9","EDGE","12","EDGE","185.92675032019642","true","113.10318787900826","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"12","EDGE","9","EDGE","185.92675032019642","true","113.10318787900826","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"2","EDGE","13","EDGE","161.03835464222433","true","111.85493679897016","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"13","EDGE","2","EDGE","161.03835464222433","true","111.85493679897016","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"1","EDGE","17","EDGE","65.65776384305069","true","104.06207205707997","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"17","EDGE","1","EDGE","65.65776384305069","true","104.06207205707997","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"36","EDGE","37","EDGE","176.12565089000285","true","112.63280252818203","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"37","EDGE","36","EDGE","176.12565089000285","true","112.63280252818203","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"27","EDGE","28","EDGE","24.230335872110345","true","95.40353899042861","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"28","EDGE","27","EDGE","24.230335872110345","true","95.40353899042861","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"18","EDGE","47","EDGE","21.155887827279663","true","94.2249754189469","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"47","EDGE","18","EDGE","21.155887827279663","true","94.2249754189469","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"18","EDGE","29","EDGE","178.08718636325656","true","112.72900375532544","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"29","EDGE","18","EDGE","178.08718636325656","true","112.72900375532544","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"19","EDGE","45","EDGE","186.34198735794354","true","113.12256476572608","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"45","EDGE","19","EDGE","186.34198735794354","true","113.12256476572608","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"29","EDGE","37","EDGE","12.273484396680862","true","89.49570780267373","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"37","EDGE","29","EDGE","12.273484396680862","true","89.49570780267373","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"29","EDGE","36","EDGE","165.95891474466669","true","112.1163620298741","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"36","EDGE","29","EDGE","165.95891474466669","true","112.1163620298741","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"29","EDGE","47","EDGE","199.23359753683943","true","113.70360184683733","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"47","EDGE","29","EDGE","199.23359753683943","true","113.70360184683733","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"6","EDGE","32","EDGE","65.28942788842464","true","104.01320756678854","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"32","EDGE","6","EDGE","65.28942788842464","true","104.01320756678854","105.1802617947277","0.0","5005.0","true","0.0","0.0","INIT","14","0"
"35","EDGE","43","EDGE","266.3770341283496","true","116.22628588874075","120.98026179472768","0.0","962.0","true","0.0","0.0","INIT","2","0"
"43","EDGE","35","EDGE","266.3770341283496","true","116.22628588874075","120.98026179472768","0.0","962.0","true","0.0","0.0","INIT","2","0"
"26","EDGE","50","EDGE","208.02256474025637","true","114.07855923724765","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
