"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"0","CPE","5","EDGE","210.6990598865694","true","114.18960226306982","114.48026179472768","1036.0","2310.0","true","1.6319522587828897E-6","0.06915493806662326","INIT","8","4842"
"0","CPE","9","EDGE","243.4010614330061","true","115.44279966193405","116.1802617947277","1036.0","1925.0","true","1.2228908903873371E-6","0.09228751172401833","CONNECTED","7","5821"
"3","EDGE","8","EDGE","192.53417117959665","true","113.40650670129341","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"8","EDGE","3","EDGE","192.53417117959665","true","113.40650670129341","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"3","EDGE","6","EDGE","598.7766114870888","true","123.26164687106578","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"6","EDGE","3","EDGE","598.7766114870888","true","123.26164687106578","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"0","PoP","9","EDGE","22.111074213296742","true","94.60854715105577","95.98026179472768","1036.0","8085.0","true","0.0","0.0","INIT","20","0"
"9","EDGE","0","PoP","22.111074213296742","true","94.60854715105577","95.98026179472768","1036.0","8085.0","true","0.0","0.0","INIT","20","0"
"0","PoP","5","EDGE","57.42927873004426","true","102.89901754405267","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"5","EDGE","0","PoP","57.42927873004426","true","102.89901754405267","103.48026179472768","0.0","5390.0","true","0.0","0.0","INIT","15","0"
"8","EDGE","10","EDGE","164.79311215737985","true","112.05513141767324","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"10","EDGE","8","EDGE","164.79311215737985","true","112.05513141767324","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"4","EDGE","10","EDGE","154.87661259057137","true","111.51606713269152","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"10","EDGE","4","EDGE","154.87661259057137","true","111.51606713269152","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"4","EDGE","6","EDGE","423.97877170146916","true","120.26323255297233","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"6","EDGE","4","EDGE","423.97877170146916","true","120.26323255297233","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"6","EDGE","10","EDGE","340.9647329256492","true","118.37053952312382","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"10","EDGE","6","EDGE","340.9647329256492","true","118.37053952312382","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
