"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"3","EDGE","9","EDGE","21.716916140845864","true","94.45231339294949","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"9","EDGE","3","EDGE","21.716916140845864","true","94.45231339294949","95.98026179472768","0.0","8085.0","true","0.0","0.0","INIT","20","0"
"5","EDGE","7","EDGE","199.69331826855864","true","113.7236209789112","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"7","EDGE","5","EDGE","199.69331826855864","true","113.7236209789112","119.48026179472768","0.0","1155.0","true","0.0","0.0","INIT","3","0"
"0","PoP","8","EDGE","320.1513028359196","true","117.82345577616452","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"8","EDGE","0","PoP","320.1513028359196","true","117.82345577616452","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"0","PoP","10","EDGE","352.0335711818116","true","118.64803193279506","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"10","EDGE","0","PoP","352.0335711818116","true","118.64803193279506","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"0","PoP","1","EDGE","365.5324348477809","true","118.97486869270163","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
"1","EDGE","0","PoP","365.5324348477809","true","118.97486869270163","124.38026179472769","0.0","385.0","true","0.0","0.0","INIT","0","0"
