"NodeAid","NodeAType","NodeBid","NodeBType","distance","isLOS","pathLoss","maxPathLoss","bitrate","maxbitrate","isAssignable","sarDL","sarUL","status","amc","rbused"
"2","EDGE","10","EDGE","154.1992108174688","true","111.47799332673637","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"10","EDGE","2","EDGE","154.1992108174688","true","111.47799332673637","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"2","EDGE","3","EDGE","190.4399577085417","true","113.31151183335169","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"3","EDGE","2","EDGE","190.4399577085417","true","113.31151183335169","118.78026179472769","0.0","1252.0","true","0.0","0.0","INIT","4","0"
"7","EDGE","9","EDGE","160.2345559379878","true","111.81147392878155","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"9","EDGE","7","EDGE","160.2345559379878","true","111.81147392878155","117.48026179472768","0.0","1348.0","true","0.0","0.0","INIT","5","0"
"0","PoP","2","EDGE","142.05789917706514","true","110.76565806260875","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"2","EDGE","0","PoP","142.05789917706514","true","110.76565806260875","114.48026179472768","0.0","2310.0","true","0.0","0.0","INIT","8","0"
"0","PoP","10","EDGE","285.09361883795617","true","116.8161002409896","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"10","EDGE","0","PoP","285.09361883795617","true","116.8161002409896","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"0","PoP","3","EDGE","320.1460021531455","true","117.82331196439075","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
"3","EDGE","0","PoP","320.1460021531455","true","117.82331196439075","122.48026179472768","0.0","770.0","true","0.0","0.0","INIT","1","0"
